anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,860,163596,5.25685224577618,ILI
2024,43,975,162751,5.99074660063533,ILI
2024,44,930,179224,5.1890371825202,ILI
2024,45,1105,186905,5.91209437949761,ILI
2024,46,1328,198408,6.6932784968348,ILI
2024,47,1446,208805,6.9251215248677,ILI
2024,48,1412,206168,6.84878351635559,ILI
2024,49,1494,208509,7.16515833848899,ILI
2024,50,1601,206023,7.77097702683681,ILI
2024,51,1524,194438,7.8379740585688,ILI
2024,52,1124,185894,6.04645658278374,ILI
2025,1,1260,181038,6.95986477976999,ILI
2025,2,1525,153686,9.92282966568197,ILI
