anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,373,86526,4.31084298361186,ILI
2024,43,337,86526,3.89478307098444,ILI
2024,44,317,86526,3.66363867508032,ILI
2024,45,442,86526,5.10829114948108,ILI
2024,46,523,86526,6.04442595289277,ILI
2024,47,540,86526,6.24089868941128,ILI
2024,48,546,84721,6.44468313641246,ILI
2024,49,625,84721,7.37715560486774,ILI
2024,50,685,84721,8.08536254293505,ILI
2024,51,818,84721,9.6552212556509,ILI
2024,52,901,82474,10.9246550428014,ILI
2025,1,1056,83563,12.6371719540945,ILI
2025,2,1307,83563,15.6408936969711,ILI
2025,3,1304,83563,15.6049926402834,ILI
2025,4,1445,83563,17.2923423046085,ILI
2025,5,1321,83563,15.8084319615141,ILI
2025,6,1089,83563,13.03208357766,ILI
2025,7,992,82021,12.0944636129772,ILI
2025,8,912,82021,11.1191036441887,ILI
2025,9,722,80386,8.98166347373921,ILI
2025,10,621,80386,7.72522578558455,ILI
2025,11,497,77168,6.44049346879536,ILI
2025,12,385,73869,5.21192922606235,ILI
2025,13,291,68803,4.22946673836897,ILI
2025,14,208,50996,4.07875127460977,ILI
