anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,4935,551632,8.94618151231256,ILI
2024,43,4659,549214,8.48303211498614,ILI
2024,44,4454,554579,8.03131744981328,ILI
2024,45,5195,558335,9.30444983746317,ILI
2024,46,5307,559970,9.47729342643356,ILI
2024,47,5553,562041,9.88006213069865,ILI
2024,48,5810,556598,10.4384133611691,ILI
2024,49,6005,556397,10.792653447089,ILI
2024,50,6519,556553,11.7131701742691,ILI
2024,51,6654,556773,11.9510105554687,ILI
2024,52,5809,526584,11.0314783586284,ILI
2025,1,6802,538076,12.6413369115144,ILI
2025,2,8719,566873,15.3808701419895,ILI
2025,3,9448,566167,16.6876557623457,ILI
2025,4,9838,555670,17.7047528209189,ILI
2025,5,9716,555939,17.476737555739,ILI
2025,6,8558,544085,15.7291599658142,ILI
2025,7,7689,545333,14.0996418701967,ILI
2025,8,7124,545964,13.0484793869193,ILI
2025,9,5983,537502,11.1311213725716,ILI
2025,10,4872,534834,9.10936851434277,ILI
2025,11,4362,531106,8.21304974901432,ILI
2025,12,3853,521213,7.39237125704846,ILI
2025,13,3370,502847,6.70183972460808,ILI
2025,14,2938,466896,6.29262191151777,ILI
2025,15,2626,430857,6.09482960703899,ILI
2025,16,1664,321208,5.18044382456228,ILI
