anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,4840,524123,9.2344735873068,ILI
2024,43,4544,520125,8.73636145157414,ILI
2024,44,4366,526291,8.29579073174347,ILI
2024,45,5062,528775,9.57306983121365,ILI
2024,46,5149,527961,9.75261430295041,ILI
2024,47,5378,528145,10.1828096450785,ILI
2024,48,5514,512222,10.764863672392,ILI
2024,49,5710,510299,11.1895183020151,ILI
2024,50,6047,500870,12.0729929921936,ILI
2024,51,5955,489463,12.1663945997961,ILI
2024,52,4641,435156,10.6651407771006,ILI
2025,1,5197,429811,12.0913610866171,ILI
2025,2,5351,371672,14.3971028218429,ILI
