anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,373,86526,4.31084298361186,ILI
2024,43,337,86526,3.89478307098444,ILI
2024,44,317,86526,3.66363867508032,ILI
2024,45,442,86526,5.10829114948108,ILI
2024,46,523,86526,6.04442595289277,ILI
2024,47,540,86526,6.24089868941128,ILI
2024,48,546,84721,6.44468313641246,ILI
2024,49,625,84721,7.37715560486774,ILI
2024,50,685,84721,8.08536254293505,ILI
2024,51,818,84721,9.6552212556509,ILI
2024,52,901,82474,10.9246550428014,ILI
2025,1,1056,83563,12.6371719540945,ILI
2025,2,1307,83563,15.6408936969711,ILI
2025,3,1296,81945,15.8154859967051,ILI
2025,4,1426,81945,17.4019159192141,ILI
2025,5,1299,81945,15.8520959179938,ILI
2025,6,1059,81945,12.9233022149002,ILI
2025,7,973,80403,12.1015384998072,ILI
2025,8,896,80403,11.1438627911894,ILI
2025,9,695,78768,8.82338005281333,ILI
2025,10,588,74071,7.93832944067179,ILI
2025,11,414,67453,6.13760692630424,ILI
2025,12,296,52603,5.62705549113168,ILI
