anno,settimana,incidenza,numero_casi,numero_assistiti
2017,44,1.24,104.0,83566.0
2017,45,1.92,193.0,100755.0
2017,46,2.66,389.0,146034.0
2017,47,2.0,297.0,148476.0
2017,48,2.99,438.0,146622.0
2017,49,3.14,534.0,170282.0
2017,50,3.98,566.0,142037.0
2017,51,6.01,649.0,108043.0
2017,52,9.27,1145.0,123571.0
2018,01,12.48,1870.0,149861.0
2018,02,14.08,2256.0,160210.0
2018,03,14.76,2172.0,147116.0
2018,04,15.18,2345.0,154434.0
2018,05,12.66,2038.0,160954.0
2018,06,10.82,1760.0,162717.0
2018,07,7.12,1158.0,162699.0
2018,08,6.76,934.0,138162.0
2018,09,6.06,715.0,118049.0
2018,10,4.63,594.0,128244.0
2018,11,2.99,394.0,131987.0
2018,12,2.17,236.0,108742.0
2018,13,1.61,154.0,95707.0
2018,14,1.18,123.0,104638.0
2018,15,1.54,175.0,113710.0
2018,16,1.18,102.0,86384.0
