anno,settimana,incidenza,numero_casi,numero_assistiti,target
2017,44,1.24,104.0,83566.0,ILI
2017,45,1.92,193.0,100755.0,ILI
2017,46,2.66,389.0,146034.0,ILI
2017,47,2.0,297.0,148476.0,ILI
2017,48,2.99,438.0,146622.0,ILI
2017,49,3.14,534.0,170282.0,ILI
2017,50,3.98,566.0,142037.0,ILI
2017,51,6.01,649.0,108043.0,ILI
2017,52,9.27,1145.0,123571.0,ILI
2018,1,12.48,1870.0,149861.0,ILI
2018,2,14.08,2256.0,160210.0,ILI
2018,3,14.76,2172.0,147116.0,ILI
2018,4,15.18,2345.0,154434.0,ILI
2018,5,12.66,2038.0,160954.0,ILI
2018,6,10.82,1760.0,162717.0,ILI
