anno,settimana,incidenza,numero_casi,numero_assistiti,target
2017,44,0.0,0.0,0.0,ILI
2017,45,0.0,0.0,0.0,ILI
2017,46,1.04,38.0,36592.0,ILI
2017,47,0.87,82.0,94037.0,ILI
2017,48,0.95,93.0,97798.0,ILI
2017,49,1.03,127.0,122878.0,ILI
2017,50,1.71,175.0,102434.0,ILI
2017,51,2.74,162.0,59020.0,ILI
2017,52,4.47,298.0,66699.0,ILI
2018,1,5.94,707.0,118947.0,ILI
2018,2,9.31,1146.0,123125.0,ILI
2018,3,11.0,1281.0,116416.0,ILI
2018,4,12.49,1562.0,125066.0,ILI
2018,5,10.81,1356.0,125457.0,ILI
2018,6,8.5,1043.0,122682.0,ILI
2018,7,5.95,738.0,124137.0,ILI
2018,8,4.72,568.0,120358.0,ILI
2018,9,3.62,297.0,82091.0,ILI
2018,10,3.27,366.0,111832.0,ILI
2018,11,2.39,275.0,114947.0,ILI
