anno,settimana,incidenza,numero_casi,numero_assistiti
2017,44,0.0,0.0,0.0
2017,45,0.37,1.0,2732.0
2017,46,0.0,0.0,0.0
2017,47,0.0,0.0,0.0
2017,48,0.0,0.0,0.0
2017,49,0.0,0.0,0.0
2017,50,0.0,0.0,0.0
2017,51,0.0,0.0,0.0
2017,52,0.0,0.0,0.0
2018,01,0.0,0.0,0.0
2018,02,20.03,51.0,2546.0
2018,03,19.33,52.0,2690.0
2018,04,43.19,26.0,602.0
2018,05,13.0,50.0,3846.0
2018,06,8.46,11.0,1300.0
2018,07,0.0,0.0,0.0
2018,08,0.0,0.0,0.0
2018,09,0.0,0.0,0.0
2018,10,2.71,4.0,1478.0
2018,11,0.0,0.0,0.0
2018,12,0.0,0.0,0.0
