anno,settimana,incidenza,numero_casi,numero_assistiti,target
2017,44,1.01,2.0,1972.0,ILI
2017,45,2.19,4.0,1823.0,ILI
2017,46,1.67,5.0,3002.0,ILI
2017,47,5.64,22.0,3902.0,ILI
2017,48,4.0,12.0,3002.0,ILI
2017,49,3.41,14.0,4107.0,ILI
2017,50,8.99,27.0,3002.0,ILI
2017,51,14.37,59.0,4107.0,ILI
2017,52,21.57,108.0,5007.0,ILI
2018,1,15.32,46.0,3002.0,ILI
2018,2,18.32,55.0,3002.0,ILI
2018,3,17.94,70.0,3902.0,ILI
2018,4,17.65,53.0,3002.0,ILI
2018,5,11.66,35.0,3002.0,ILI
2018,6,11.99,36.0,3002.0,ILI
2018,7,7.69,30.0,3902.0,ILI
2018,8,6.33,19.0,3002.0,ILI
2018,9,7.77,8.0,1030.0,ILI
2018,10,6.8,7.0,1030.0,ILI
2018,11,0.0,0.0,0.0,ILI
2018,12,4.85,5.0,1030.0,ILI
2018,13,0.0,0.0,0.0,ILI
