anno,settimana,incidenza,numero_casi,numero_assistiti,target
2017,44,0.68,62.0,91666.0,ILI
2017,45,1.21,139.0,114748.0,ILI
2017,46,1.92,155.0,80585.0,ILI
2017,47,1.42,135.0,95037.0,ILI
2017,48,2.17,245.0,113027.0,ILI
2017,49,2.51,446.0,177652.0,ILI
2017,50,5.05,634.0,125574.0,ILI
2017,51,5.54,510.0,92125.0,ILI
2017,52,10.68,1290.0,120772.0,ILI
2018,1,14.74,2300.0,156024.0,ILI
2018,2,12.72,1886.0,148251.0,ILI
2018,3,9.4,1383.0,147185.0,ILI
2018,4,8.57,1100.0,128300.0,ILI
2018,5,7.25,1046.0,144323.0,ILI
2018,6,5.88,798.0,135708.0,ILI
2018,7,5.18,716.0,138229.0,ILI
2018,8,4.36,580.0,132973.0,ILI
2018,9,3.39,347.0,102345.0,ILI
2018,10,2.72,383.0,140609.0,ILI
2018,11,1.6,193.0,120260.0,ILI
2018,12,1.39,206.0,148558.0,ILI
2018,13,2.35,200.0,85000.0,ILI
2018,14,1.45,154.0,106281.0,ILI
2018,15,0.87,95.0,109348.0,ILI
2018,16,0.88,74.0,84298.0,ILI
