anno,settimana,incidenza,numero_casi,numero_assistiti,target
2017,44,0.54,16.0,29786.0,ILI
2017,45,0.71,19.0,26662.0,ILI
2017,46,1.85,78.0,42208.0,ILI
2017,47,2.07,88.0,42532.0,ILI
2017,48,2.62,155.0,59161.0,ILI
2017,49,2.66,204.0,76812.0,ILI
2017,50,3.78,235.0,62251.0,ILI
2017,51,7.65,388.0,50727.0,ILI
2017,52,10.29,568.0,55189.0,ILI
2018,1,11.98,1059.0,88415.0,ILI
2018,2,14.4,1242.0,86251.0,ILI
2018,3,15.32,1233.0,80474.0,ILI
2018,4,16.05,1163.0,72476.0,ILI
2018,5,13.13,1098.0,83639.0,ILI
2018,6,10.7,912.0,85268.0,ILI
2018,7,8.36,618.0,73911.0,ILI
2018,8,6.63,493.0,74371.0,ILI
2018,9,4.76,265.0,55686.0,ILI
2018,10,3.15,202.0,64205.0,ILI
2018,11,2.59,134.0,51692.0,ILI
