anno,settimana,incidenza,numero_casi,numero_assistiti,target
2017,44,0.0,0.0,0.0,ILI
2017,45,0.0,0.0,0.0,ILI
2017,46,1.11,59.0,53295.0,ILI
2017,47,2.58,212.0,82119.0,ILI
2017,48,2.1,135.0,64286.0,ILI
2017,49,2.64,245.0,92637.0,ILI
2017,50,4.0,296.0,74023.0,ILI
2017,51,4.52,330.0,72933.0,ILI
2017,52,9.73,843.0,86652.0,ILI
2018,1,13.63,1090.0,79952.0,ILI
2018,2,13.7,1153.0,84176.0,ILI
2018,3,11.3,908.0,80369.0,ILI
2018,4,10.58,906.0,85630.0,ILI
2018,5,9.03,735.0,81370.0,ILI
2018,6,9.22,800.0,86728.0,ILI
2018,7,7.29,588.0,80637.0,ILI
