anno,settimana,incidenza,numero_casi,numero_assistiti
2012,44,0.61,28.0,45865.0
2012,45,0.65,31.0,47709.0
2012,46,1.0,41.0,40918.0
2012,47,0.53,24.0,44924.0
2012,48,0.99,48.0,48680.0
2012,49,0.9,45.0,49997.0
2012,50,1.57,77.0,48902.0
2012,51,1.49,72.0,48268.0
2012,52,1.49,72.0,48268.0
2013,01,1.95,94.0,48128.0
2013,02,3.64,170.0,46699.0
2013,03,6.14,285.0,46442.0
2013,04,8.82,417.0,47258.0
2013,05,10.44,454.0,43496.0
2013,06,8.4,406.0,48348.0
2013,07,7.12,353.0,49603.0
2013,08,6.74,328.0,48677.0
2013,09,5.4,274.0,50770.0
2013,10,3.56,166.0,46682.0
2013,11,3.18,150.0,47102.0
2013,12,2.36,117.0,49650.0
2013,13,1.44,65.0,45142.0
2013,14,0.99,46.0,46412.0
2013,15,0.54,24.0,44282.0
2013,16,0.82,37.0,44933.0
