anno,settimana,incidenza,numero_casi,numero_assistiti
2012,44,1.69,12.0,7121.0
2012,45,1.06,26.0,24640.0
2012,46,1.2,41.0,34094.0
2012,47,1.1,31.0,28187.0
2012,48,1.83,60.0,32867.0
2012,49,2.11,70.0,33146.0
2012,50,2.54,161.0,63509.0
2012,51,6.06,66.0,10887.0
2012,52,4.63,144.0,31068.0
2013,01,7.28,372.0,51083.0
2013,02,12.72,272.0,21378.0
2013,03,12.3,495.0,40238.0
2013,04,18.85,675.0,35801.0
2013,05,13.88,906.0,65257.0
2013,06,17.02,802.0,47125.0
2013,07,14.7,576.0,39188.0
2013,08,11.64,436.0,37453.0
2013,09,11.36,677.0,59577.0
2013,10,6.63,247.0,37265.0
2013,11,5.58,193.0,34598.0
2013,12,6.09,150.0,24623.0
2013,13,4.6,90.0,19585.0
2013,14,2.79,52.0,18656.0
