anno,settimana,numero_casi,numero_assistiti,incidenza,target
2023,45,319.0,7652.0,4.17,ILI
2023,46,381.0,75136.0,5.07,ILI
2023,47,768.0,10075.0,7.62,ILI
2023,48,821.0,87786.0,9.35,ILI
2023,49,884.0,80392.0,11.0,ILI
2023,50,979.0,87386.0,11.2,ILI
2023,51,1601.0,93531.0,17.12,ILI
2023,52,1598.0,90921.0,17.58,ILI
2024,1,1937.0,104242.0,18.58,ILI
2024,2,1887.0,120220.0,15.7,ILI
2024,3,815.0,81189.0,10.04,ILI
2024,4,680.0,73747.0,9.22,ILI
2024,5,776.0,103468.0,7.5,ILI
2024,6,471.0,67982.0,6.93,ILI
2024,7,487.0,85768.0,5.68,ILI
2024,8,404.0,74727.0,5.41,ILI
2024,9,386.0,84457.0,4.57,ILI
2024,10,336.0,66055.0,5.09,ILI
2024,11,249.0,67859.0,3.67,ILI
2024,12,329.0,83540.0,3.94,ILI
2024,13,231.0,56210.0,4.11,ILI
