anno,settimana,numero_casi,numero_assistiti,incidenza,target
2023,42,10178,2053903,4.96,ILI
2023,43,10691,2062551,5.18,ILI
2023,44,11522,2069209,5.57,ILI
2023,45,14626,2117495,6.91,ILI
2023,46,17871,2165733,8.25,ILI
2023,47,21359,2194822,9.73,ILI
2023,48,25457,2212898,11.5,ILI
2023,49,27922,2228336,12.53,ILI
2023,50,35207,2235077,15.75,ILI
2023,51,39903,2190460,18.22,ILI
2023,52,39879,2160906,18.45,ILI
2024,1,36742,2162883,16.99,ILI
2024,2,31481,2193072,14.35,ILI
2024,3,25773,2176016,11.84,ILI
2024,4,21298,2154059,9.89,ILI
2024,5,19041,2131536,8.93,ILI
2024,6,17146,2118233,8.09,ILI
2024,7,15009,2097903,7.15,ILI
2024,8,14464,2070055,6.99,ILI
2024,9,13111,2035917,6.44,ILI
2024,10,12118,1996124,6.07,ILI
2024,11,11399,1963478,5.81,ILI
2024,12,10827,1926325,5.62,ILI
2024,13,9200,1807696,5.09,ILI
2024,14,7856,1667691,4.71,ILI
2024,15,5940,1323975,4.49,ILI
