anno,settimana,numero_casi,numero_assistiti,incidenza,target
2023,45,137.0,24447.0,5.6,ILI
2023,46,197.0,29651.0,6.64,ILI
2023,47,216.0,33744.0,6.4,ILI
2023,48,335.0,36037.0,9.3,ILI
2023,49,349.0,30838.0,11.32,ILI
2023,50,524.0,29366.0,17.84,ILI
2023,51,506.0,2873.0,17.61,ILI
2023,52,477.0,26948.0,17.7,ILI
2024,1,607.0,31050.0,19.55,ILI
2024,2,660.0,35429.0,18.63,ILI
2024,3,348.0,30041.0,11.58,ILI
2024,4,358.0,26917.0,13.3,ILI
2024,5,377.0,34325.0,10.98,ILI
2024,6,253.0,29013.0,8.72,ILI
2024,7,155.0,25309.0,6.12,ILI
2024,8,206.0,34609.0,5.95,ILI
2024,9,151.0,21747.0,6.94,ILI
2024,10,140.0,21142.0,6.62,ILI
2024,11,118.0,20546.0,5.74,ILI
2024,12,125.0,21984.0,5.69,ILI
2024,13,93.0,18334.0,5.07,ILI
2024,14,102.0,22186.0,4.6,ILI
