anno,settimana,incidenza,numero_casi,numero_assistiti
2022,43,2.75,32.0,11641.0
2022,44,3.2,81.0,25350.0
2022,45,7.64,268.0,35059.0
2022,46,7.71,345.0,44723.0
2022,47,12.38,516.0,41667.0
2022,48,20.32,831.0,40891.0
2022,49,22.58,938.0,41540.0
2022,50,24.53,984.0,40116.0
2022,51,24.41,804.0,32942.0
2022,52,21.97,844.0,38419.0
2023,01,17.58,629.0,35776.0
2023,02,17.94,539.0,30040.0
2023,03,16.09,475.0,29522.0
2023,04,15.3,454.0,29666.0
2023,05,12.99,531.0,40890.0
2023,06,12.92,426.0,32969.0
2023,07,14.72,482.0,32742.0
2023,08,11.11,403.0,36265.0
2023,09,12.88,426.0,33079.0
2023,10,16.66,448.0,26892.0
2023,11,10.57,430.0,40665.0
2023,12,9.57,301.0,31468.0
2023,13,7.37,286.0,38793.0
2023,14,6.91,227.0,32833.0
2023,15,8.47,256.0,30226.0
