anno,settimana,incidenza,numero_casi,numero_assistiti
2022,43,0.0,0.0,0.0
2022,44,0.0,0.0,0.0
2022,45,0.0,0.0,0.0
2022,46,0.0,0.0,0.0
2022,47,0.0,0.0,0.0
2022,48,0.0,0.0,0.0
2022,49,17.33,590.0,34051.0
2022,50,15.48,616.0,39792.0
2022,51,15.85,447.0,28200.0
2022,52,15.44,938.0,60736.0
2023,01,13.09,633.0,48355.0
2023,02,12.93,745.0,57637.0
2023,03,11.29,667.0,59063.0
2023,04,11.1,709.0,63857.0
2023,05,9.0,520.0,57766.0
2023,06,8.98,505.0,56218.0
2023,07,7.36,411.0,55868.0
2023,08,5.66,328.0,57905.0
