anno,settimana,incidenza,numero_casi,numero_assistiti
2008,42,0.28,309,1098775
2008,43,0.27,302,1120921
2008,44,0.32,380,1169369
2008,45,0.43,510,1187706
2008,46,0.48,566,1170373
2008,47,0.62,740,1199961
2008,48,0.76,930,1215980
2008,49,0.89,1078,1212677
2008,50,1.15,1400,1220694
2008,51,1.56,1886,1207894
2008,52,2.0,2350,1174447
2009,01,3.18,3823,1202722
2009,02,4.4,5446,1236473
2009,03,6.28,7748,1233964
2009,04,8.23,10061,1222667
2009,05,7.64,9375,1227083
2009,06,6.64,8012,1205860
2009,07,5.13,6265,1220852
2009,08,4.17,4973,1193113
2009,09,3.74,4405,1178157
2009,10,2.91,3417,1174522
2009,11,2.15,2502,1162785
2009,12,1.73,1984,1148544
2009,13,1.44,1607,1118649
2009,14,1.16,1293,1116091
2009,15,0.76,803,1058547
2009,16,0.58,609,1043951
2009,17,0.49,521,1062890
