anno,settimana,incidenza,numero_casi,numero_assistiti,target
2008,42,0.28,309,1098775,ILI
2008,43,0.27,302,1120921,ILI
2008,44,0.32,380,1169369,ILI
2008,45,0.43,510,1187706,ILI
2008,46,0.48,566,1170373,ILI
2008,47,0.62,740,1199961,ILI
2008,48,0.76,930,1215980,ILI
2008,49,0.89,1078,1212677,ILI
2008,50,1.15,1400,1220694,ILI
2008,51,1.56,1886,1207894,ILI
2008,52,2.0,2350,1174447,ILI
2009,1,3.18,3823,1202722,ILI
2009,2,4.4,5446,1236473,ILI
2009,3,6.28,7748,1233964,ILI
2009,4,8.23,10061,1222667,ILI
2009,5,7.64,9375,1227083,ILI
2009,6,6.64,8012,1205860,ILI
2009,7,5.13,6265,1220852,ILI
2009,8,4.17,4973,1193113,ILI
2009,9,3.74,4405,1178157,ILI
2009,10,2.91,3417,1174522,ILI
2009,11,2.15,2502,1162785,ILI
2009,12,1.73,1984,1148544,ILI
2009,13,1.44,1607,1118649,ILI
2009,14,1.16,1293,1116091,ILI
