anno,settimana,incidenza,numero_casi,numero_assistiti,target
2016,42,0.59,711,1195202,ILI
2016,43,0.71,910,1278606,ILI
2016,44,0.81,1084,1337438,ILI
2016,45,0.98,1340,1368032,ILI
2016,46,1.25,1726,1378292,ILI
2016,47,1.58,2178,1376418,ILI
2016,48,2.0,2727,1362363,ILI
2016,49,2.52,3447,1369108,ILI
2016,50,4.31,6080,1410698,ILI
2016,51,7.24,9781,1351057,ILI
2016,52,9.57,13051,1364195,ILI
2017,1,9.09,12178,1340131,ILI
2017,2,8.7,11961,1374557,ILI
2017,3,7.61,10486,1377649,ILI
2017,4,6.61,8996,1360334,ILI
2017,5,5.64,7649,1357172,ILI
2017,6,4.25,5652,1328704,ILI
2017,7,3.19,4203,1315730,ILI
2017,8,2.64,3437,1303076,ILI
2017,9,2.19,2785,1274081,ILI
