anno,settimana,incidenza,numero_casi,numero_assistiti,target
2016,44,1.47,17.0,11538.0,ILI
2016,45,0.44,4.0,9159.0,ILI
2016,46,0.0,0.0,0.0,ILI
2016,47,0.0,0.0,0.0,ILI
2016,48,0.0,0.0,0.0,ILI
2016,49,2.28,32.0,14022.0,ILI
2016,50,0.0,0.0,0.0,ILI
2016,51,0.0,0.0,0.0,ILI
2016,52,12.9,20.0,1550.0,ILI
2017,1,0.0,0.0,0.0,ILI
2017,2,4.22,4.0,947.0,ILI
2017,3,0.0,0.0,0.0,ILI
2017,4,3.5,36.0,10275.0,ILI
2017,5,0.0,0.0,0.0,ILI
2017,6,0.0,0.0,0.0,ILI
2017,7,0.0,0.0,0.0,ILI
2017,8,0.0,0.0,0.0,ILI
2017,9,0.0,0.0,0.0,ILI
