anno,settimana,incidenza,numero_casi,numero_assistiti
2016,44,0.24,4.0,16812.0
2016,45,0.99,14.0,14116.0
2016,46,0.32,4.0,12622.0
2016,47,0.53,9.0,16843.0
2016,48,0.68,8.0,11750.0
2016,49,1.69,28.0,16591.0
2016,50,2.26,34.0,15022.0
2016,51,3.88,16.0,4121.0
2016,52,6.73,54.0,8025.0
2017,01,6.2,99.0,15969.0
2017,02,10.84,176.0,16236.0
2017,03,13.83,204.0,14755.0
2017,04,14.57,244.0,16744.0
2017,05,11.37,163.0,14338.0
2017,06,6.43,82.0,12756.0
2017,07,4.37,69.0,15777.0
2017,08,3.43,51.0,14888.0
2017,09,2.06,29.0,14086.0
