anno,settimana,incidenza,numero_casi,numero_assistiti,target
2016,44,0.63,42.0,66666.0,ILI
2016,45,1.37,78.0,56823.0,ILI
2016,46,1.36,90.0,66283.0,ILI
2016,47,1.47,97.0,65915.0,ILI
2016,48,1.89,116.0,61423.0,ILI
2016,49,2.56,138.0,53984.0,ILI
2016,50,4.27,302.0,70651.0,ILI
2016,51,8.21,466.0,56754.0,ILI
2016,52,12.03,663.0,55134.0,ILI
2017,1,8.07,500.0,61983.0,ILI
2017,2,7.77,516.0,66393.0,ILI
2017,3,6.18,399.0,64610.0,ILI
2017,4,4.25,261.0,61443.0,ILI
2017,5,3.47,208.0,59911.0,ILI
2017,6,3.09,172.0,55626.0,ILI
2017,7,2.32,137.0,59140.0,ILI
2017,8,1.87,115.0,61579.0,ILI
2017,9,2.02,124.0,61299.0,ILI
2017,10,1.38,80.0,57888.0,ILI
2017,11,1.24,74.0,59486.0,ILI
2017,12,1.0,56.0,56170.0,ILI
2017,13,0.67,41.0,60958.0,ILI
2017,14,0.59,34.0,57608.0,ILI
2017,15,0.6,35.0,58644.0,ILI
