anno,settimana,incidenza,numero_casi,numero_assistiti
2016,44,0.76,6.0,7890.0
2016,45,2.5,23.0,9188.0
2016,46,2.06,17.0,8245.0
2016,47,2.26,13.0,5763.0
2016,48,3.25,22.0,6772.0
2016,49,3.66,44.0,12021.0
2016,50,9.46,139.0,14686.0
2016,51,15.88,146.0,9196.0
2016,52,20.7,371.0,17923.0
2017,01,17.59,259.0,14728.0
2017,02,12.72,206.0,16200.0
2017,03,11.72,281.0,23971.0
2017,04,7.05,108.0,15328.0
2017,05,7.91,93.0,11756.0
2017,06,6.05,63.0,10408.0
2017,07,5.06,64.0,12647.0
2017,08,3.87,38.0,9813.0
2017,09,1.69,9.0,5311.0
2017,10,1.43,12.0,8363.0
2017,11,2.42,22.0,9098.0
2017,12,1.47,11.0,7468.0
2017,13,1.49,5.0,3357.0
2017,14,1.38,7.0,5057.0
2017,15,2.57,13.0,5057.0
2017,16,0.33,3.0,9205.0
