anno,settimana,incidenza,numero_casi,numero_assistiti
2020,49,1.81,16.0,8841.0
2020,50,1.71,15.0,8793.0
2020,51,3.36,22.0,6556.0
2020,52,1.56,14.0,8999.0
2020,53,1.06,9.0,8517.0
2021,01,1.23,12.0,9775.0
2021,02,0.96,14.0,14611.0
2021,03,1.09,14.0,12788.0
2021,04,1.84,18.0,9765.0
2021,05,2.53,24.0,9498.0
2021,06,2.07,25.0,12067.0
2021,07,1.36,13.0,9569.0
2021,08,1.54,18.0,11657.0
2021,09,1.4,10.0,7137.0
2021,10,0.78,4.0,5135.0
2021,11,0.37,2.0,5347.0
2021,12,0.55,2.0,3655.0
2021,13,0.48,1.0,2080.0
2021,14,0.0,0.0,6214.0
