anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2023,45,01,quantile,0.01,1,0.9786677558027155
2023,45,01,quantile,0.99,1,0.986332243955226
2023,45,01,quantile,0.05,1,0.9729141146128889
2023,45,01,quantile,0.95,1,0.9920858851450526
2023,45,01,quantile,0.01,2,0.9886677558027155
2023,45,01,quantile,0.99,2,0.996332243955226
2023,45,01,quantile,0.05,2,0.9929141146128889
2023,45,01,quantile,0.95,2,0.9990858851450526
2023,45,01,quantile,0.01,3,0.9986677558027155
2023,45,01,quantile,0.99,3,1.086332243955226
2023,45,01,quantile,0.05,3,1.09729141146128889
2023,45,01,quantile,0.95,3,1.09920858851450526
2023,45,01,quantile,0.01,4,1.3786677558027155
2023,45,01,quantile,0.99,4,1.486332243955226
2023,45,01,quantile,0.05,4,1.5729141146128889
2023,45,01,quantile,0.95,4,1.6920858851450526
2023,45,02,quantile,0.1,1,0.8632903499361065
2023,45,02,quantile,0.9,1,0.6865912532837774
2023,45,02,quantile,0.15,1,1.078408746474164
2023,45,02,quantile,0.85,1,0.5310538458167399
2023,45,02,quantile,0.1,2,0.9632903499361065
2023,45,02,quantile,0.9,2,0.7865912532837774
2023,45,02,quantile,0.15,2,1.178408746474164
2023,45,02,quantile,0.85,2,0.7310538458167399
2023,45,02,quantile,0.1,2,0.9832903499361065
2023,45,02,quantile,0.9,2,0.7965912532837774
2023,45,02,quantile,0.15,2,1.278408746474164
2023,45,02,quantile,0.85,2,0.7710538458167399
2023,45,02,quantile,0.1,2,1.09632903499361065
2023,45,02,quantile,0.9,2,0.8865912532837774
2023,45,02,quantile,0.15,2,1.378408746474164
2023,45,02,quantile,0.85,2,0.9610538458167399
