anno,settimana,incidenza,numero_casi,numero_assistiti,target
2018,43,0.0,0.0,0.0,ILI
2018,44,0.0,0.0,0.0,ILI
2018,45,2.03,3.0,1478.0,ILI
2018,46,0.0,0.0,0.0,ILI
2018,47,0.0,0.0,0.0,ILI
2018,48,2.53,13.0,5139.0,ILI
2018,49,4.58,14.0,3059.0,ILI
2018,50,0.78,5.0,6441.0,ILI
2018,51,0.0,0.0,0.0,ILI
2018,52,0.0,0.0,0.0,ILI
2019,1,3.06,12.0,3919.0,ILI
2019,2,5.29,11.0,2080.0,ILI
2019,3,4.03,22.0,5462.0,ILI
2019,4,6.23,32.0,5139.0,ILI
2019,5,5.56,17.0,3059.0,ILI
2019,6,0.0,0.0,0.0,ILI
2019,7,4.25,34.0,7991.0,ILI
2019,8,5.13,41.0,7991.0,ILI
2019,9,4.76,38.0,7991.0,ILI
2019,10,5.01,40.0,7991.0,ILI
2019,11,4.19,28.0,6689.0,ILI
2019,12,2.25,18.0,7991.0,ILI
2019,13,1.75,14.0,7991.0,ILI
