anno,settimana,incidenza,numero_casi,numero_assistiti,target
2018,43,1.93,18.0,9336.0,ILI
2018,44,1.09,12.0,10964.0,ILI
2018,45,1.76,22.0,12492.0,ILI
2018,46,2.37,35.0,14755.0,ILI
2018,47,4.97,50.0,10056.0,ILI
2018,48,5.08,67.0,13201.0,ILI
2018,49,5.18,73.0,14104.0,ILI
2018,50,5.8,69.0,11890.0,ILI
2018,51,7.42,63.0,8495.0,ILI
2018,52,5.23,65.0,12419.0,ILI
2019,1,5.06,44.0,8704.0,ILI
2019,2,8.18,120.0,14676.0,ILI
2019,3,13.82,216.0,15632.0,ILI
2019,4,16.59,220.0,13260.0,ILI
2019,5,17.85,279.0,15632.0,ILI
2019,6,13.26,151.0,11384.0,ILI
2019,7,15.23,202.0,13260.0,ILI
