anno,settimana,incidenza,numero_casi,numero_assistiti,target
2018,43,0.0,0.0,4444.0,ILI
2018,44,0.0,0.0,9207.0,ILI
2018,45,0.43,4.0,9207.0,ILI
2018,46,0.54,5.0,9207.0,ILI
2018,47,1.63,13.0,7989.0,ILI
2018,48,1.19,11.0,9207.0,ILI
2018,49,2.17,20.0,9207.0,ILI
2018,50,2.02,21.0,10393.0,ILI
2018,51,0.44,4.0,9193.0,ILI
2018,52,1.85,14.0,7570.0,ILI
2019,1,3.16,23.0,7267.0,ILI
2019,2,3.92,36.0,9193.0,ILI
2019,3,4.25,56.0,13191.0,ILI
2019,4,4.15,42.0,10120.0,ILI
2019,5,7.0,81.0,11568.0,ILI
2019,6,9.37,97.0,10350.0,ILI
2019,7,6.67,75.0,11251.0,ILI
2019,8,7.43,89.0,11973.0,ILI
2019,9,3.71,40.0,10787.0,ILI
2019,10,1.76,19.0,10787.0,ILI
2019,11,1.87,20.0,10691.0,ILI
2019,12,1.5,18.0,12005.0,ILI
2019,13,0.98,9.0,9207.0,ILI
2019,14,1.34,6.0,4481.0,ILI
2019,15,0.54,5.0,9207.0,ILI
