anno,settimana,incidenza,numero_casi,numero_assistiti
2018,43,1.45,142.0,97875.0
2018,44,1.68,164.0,97683.0
2018,45,2.47,248.0,100393.0
2018,46,2.73,261.0,95659.0
2018,47,3.48,341.0,98118.0
2018,48,3.12,269.0,86306.0
2018,49,3.82,370.0,96853.0
2018,50,5.23,476.0,90987.0
2018,51,5.63,486.0,86252.0
2018,52,5.3,486.0,91709.0
2019,01,8.33,752.0,90292.0
2019,02,10.03,971.0,96788.0
2019,03,10.71,1019.0,95118.0
2019,04,12.45,1140.0,91599.0
2019,05,11.77,1202.0,102095.0
2019,06,9.64,912.0,94601.0
2019,07,8.17,806.0,98647.0
2019,08,7.92,696.0,87918.0
2019,09,6.57,554.0,84363.0
2019,10,4.87,437.0,89664.0
2019,11,4.43,371.0,83732.0
2019,12,4.25,400.0,94038.0
2019,13,4.28,369.0,86234.0
