anno,settimana,incidenza,numero_casi,numero_assistiti,target
2018,43,0.56,65.0,116777.0,ILI
2018,44,0.61,76.0,125018.0,ILI
2018,45,1.1,138.0,125585.0,ILI
2018,46,1.54,187.0,121438.0,ILI
2018,47,1.87,242.0,129469.0,ILI
2018,48,1.97,240.0,121930.0,ILI
2018,49,2.66,334.0,125707.0,ILI
2018,50,3.4,429.0,126162.0,ILI
2018,51,4.01,513.0,127812.0,ILI
2018,52,4.91,625.0,127378.0,ILI
2019,1,6.32,828.0,130953.0,ILI
2019,2,8.69,1109.0,127628.0,ILI
2019,3,10.94,1384.0,126518.0,ILI
2019,4,13.21,1758.0,133119.0,ILI
2019,5,14.34,1836.0,128053.0,ILI
2019,6,12.78,1655.0,129500.0,ILI
2019,7,11.06,1431.0,129423.0,ILI
2019,8,9.2,1135.0,123421.0,ILI
