anno,settimana,incidenza,numero_casi,numero_assistiti
2018,42,0.79,1088,1383696
2018,43,0.95,1319,1393870
2018,44,1.01,1421,1409120
2018,45,1.47,2073,1408965
2018,46,1.77,2529,1425042
2018,47,2.13,3031,1426304
2018,48,2.38,3405,1430097
2018,49,2.75,3922,1425673
2018,50,3.31,4723,1428727
2018,51,3.71,5266,1418940
2018,52,4.26,5897,1384353
2019,01,5.72,8041,1405198
2019,02,7.62,10907,1430734
2019,03,10.04,14269,1421136
2019,04,12.47,17714,1421086
2019,05,14.06,19893,1415062
2019,06,13.26,18664,1407883
2019,07,11.2,15613,1394174
2019,08,9.04,12457,1378714
2019,09,6.57,8976,1365823
2019,10,4.79,6424,1342497
2019,11,3.69,4855,1316556
2019,12,2.91,3745,1285491
