anno,settimana,incidenza,numero_casi,numero_assistiti,target
2018,43,1.34,54.0,40284.0,ILI
2018,44,1.47,66.0,44958.0,ILI
2018,45,2.2,104.0,47243.0,ILI
2018,46,2.62,117.0,44591.0,ILI
2018,47,3.57,145.0,40591.0,ILI
2018,48,3.53,148.0,41911.0,ILI
2018,49,3.06,137.0,44826.0,ILI
2018,50,4.22,184.0,43555.0,ILI
2018,51,4.27,201.0,47093.0,ILI
2018,52,4.97,218.0,43887.0,ILI
2019,1,5.92,248.0,41900.0,ILI
2019,2,7.56,326.0,43123.0,ILI
2019,3,8.83,434.0,49128.0,ILI
2019,4,12.48,585.0,46857.0,ILI
2019,5,13.92,665.0,47772.0,ILI
2019,6,12.9,592.0,45891.0,ILI
2019,7,12.93,516.0,39898.0,ILI
2019,8,10.15,449.0,44221.0,ILI
2019,9,8.04,286.0,35561.0,ILI
2019,10,6.18,246.0,39789.0,ILI
2019,11,4.56,219.0,47985.0,ILI
2019,12,4.04,167.0,41310.0,ILI
