anno,settimana,incidenza,numero_casi,numero_assistiti,target
2019,44,1.33,11.0,8258.0,ILI
2019,45,2.42,20.0,8258.0,ILI
2019,46,1.78,16.0,8970.0,ILI
2019,47,1.0,9.0,8970.0,ILI
2019,48,1.23,10.0,8110.0,ILI
2019,49,1.6,13.0,8110.0,ILI
2019,50,1.96,14.0,7131.0,ILI
2019,51,2.96,24.0,8110.0,ILI
2019,52,2.34,21.0,8970.0,ILI
2020,1,3.37,24.0,7131.0,ILI
2020,2,4.69,38.0,8110.0,ILI
2020,3,9.03,81.0,8970.0,ILI
2020,4,11.5,82.0,7131.0,ILI
2020,5,16.61,149.0,8970.0,ILI
2020,6,15.83,142.0,8970.0,ILI
2020,7,11.77,87.0,7389.0,ILI
2020,8,9.14,82.0,8970.0,ILI
