anno,settimana,incidenza,numero_casi,numero_assistiti,target
2019,44,2.04,123.0,60417.0,ILI
2019,45,3.04,235.0,77319.0,ILI
2019,46,3.48,244.0,70037.0,ILI
2019,47,4.11,261.0,63509.0,ILI
2019,48,3.46,203.0,58611.0,ILI
2019,49,3.63,221.0,60879.0,ILI
2019,50,4.72,314.0,66508.0,ILI
2019,51,3.82,195.0,51114.0,ILI
2019,52,3.73,177.0,47485.0,ILI
2020,1,4.97,232.0,46675.0,ILI
2020,2,6.53,437.0,66951.0,ILI
2020,3,8.02,489.0,60969.0,ILI
2020,4,9.69,623.0,64283.0,ILI
2020,5,10.85,697.0,64242.0,ILI
2020,6,10.87,728.0,66957.0,ILI
