anno,settimana,incidenza,numero_casi,numero_assistiti,target
2019,42,1.07,1582,1479582,ILI
2019,43,1.16,1722,1478502,ILI
2019,44,1.15,1721,1496093,ILI
2019,45,1.75,2613,1495138,ILI
2019,46,2.15,3227,1499752,ILI
2019,47,2.38,3572,1502521,ILI
2019,48,2.39,3596,1503993,ILI
2019,49,3.01,4509,1498767,ILI
2019,50,3.49,5225,1496650,ILI
2019,51,4.2,6249,1486710,ILI
2019,52,3.92,5760,1469174,ILI
2020,1,4.93,7273,1474136,ILI
2020,2,6.59,9723,1475168,ILI
2020,3,8.46,12480,1474410,ILI
2020,4,10.66,15626,1465621,ILI
2020,5,12.62,18320,1452048,ILI
2020,6,12.11,17374,1435252,ILI
2020,7,10.72,15241,1421338,ILI
2020,8,9.15,12365,1351753,ILI
2020,9,7.19,9213,1280869,ILI
2020,10,5.35,6479,1210061,ILI
2020,11,4.05,4615,1138181,ILI
2020,12,2.79,3013,1080360,ILI
2020,13,1.71,1715,1003446,ILI
2020,14,1.12,1079,967360,ILI
2020,15,0.73,665,906719,ILI
