anno,settimana,incidenza,numero_casi,numero_assistiti,target
2019,44,1.97,91.0,46181.0,ILI
2019,45,2.86,151.0,52774.0,ILI
2019,46,3.25,177.0,54429.0,ILI
2019,47,2.89,145.0,50207.0,ILI
2019,48,3.83,201.0,52496.0,ILI
2019,49,3.68,199.0,54003.0,ILI
2019,50,3.76,197.0,52350.0,ILI
2019,51,5.16,277.0,53637.0,ILI
2019,52,4.97,235.0,47278.0,ILI
2020,1,8.07,423.0,52412.0,ILI
2020,2,9.43,513.0,54419.0,ILI
2020,3,12.29,638.0,51914.0,ILI
2020,4,19.56,1015.0,51895.0,ILI
2020,5,18.97,993.0,52340.0,ILI
2020,6,16.23,1038.0,63940.0,ILI
