anno,settimana,incidenza,numero_casi,numero_assistiti,target
2019,44,1.56,149.0,95779.0,ILI
2019,45,3.19,321.0,100574.0,ILI
2019,46,2.77,283.0,102319.0,ILI
2019,47,4.16,385.0,92466.0,ILI
2019,48,2.88,284.0,98569.0,ILI
2019,49,3.13,295.0,94262.0,ILI
2019,50,3.53,368.0,104396.0,ILI
2019,51,3.53,370.0,104938.0,ILI
2019,52,3.71,345.0,93075.0,ILI
2020,1,4.73,493.0,104227.0,ILI
2020,2,6.69,668.0,99870.0,ILI
2020,3,7.78,787.0,101139.0,ILI
2020,4,7.96,811.0,101835.0,ILI
2020,5,8.43,830.0,98471.0,ILI
2020,6,8.89,887.0,99823.0,ILI
2020,7,9.05,965.0,106624.0,ILI
2020,8,8.34,903.0,108259.0,ILI
2020,9,7.73,876.0,113394.0,ILI
2020,10,6.55,644.0,98311.0,ILI
2020,14,1.66,171.0,103018.0,ILI
2020,17,0.52,57.0,108629.0,ILI
