anno,settimana,incidenza,numero_casi,numero_assistiti,target
2019,44,1.33,80.0,60002.0,ILI
2019,45,2.32,158.0,68014.0,ILI
2019,46,2.8,217.0,77522.0,ILI
2019,47,3.07,188.0,61232.0,ILI
2019,48,2.95,235.0,79529.0,ILI
2019,49,3.39,247.0,72893.0,ILI
2019,50,4.48,321.0,71688.0,ILI
2019,51,5.18,322.0,62125.0,ILI
2019,52,3.81,242.0,63487.0,ILI
2020,1,4.65,283.0,60812.0,ILI
2020,2,5.35,361.0,67505.0,ILI
2020,3,6.37,536.0,84185.0,ILI
2020,4,9.42,730.0,77530.0,ILI
2020,5,13.35,1151.0,86232.0,ILI
2020,6,12.7,1095.0,86192.0,ILI
2020,7,10.42,772.0,74118.0,ILI
2020,8,10.44,789.0,75590.0,ILI
2020,9,8.97,708.0,78970.0,ILI
