anno,settimana,incidenza,numero_casi,numero_assistiti
2019,44,0.0,0.0,7865.0
2019,45,0.0,0.0,14914.0
2019,46,0.3,2.0,6687.0
2019,47,1.22,9.0,7404.0
2019,48,1.08,16.0,14770.0
2019,49,1.33,25.0,18785.0
2019,50,2.16,26.0,12058.0
2019,51,2.93,27.0,9208.0
2019,52,4.53,51.0,11266.0
2020,01,4.68,35.0,7486.0
2020,02,5.57,65.0,11662.0
2020,03,7.72,67.0,8680.0
2020,04,10.84,235.0,21679.0
2020,05,19.26,216.0,11214.0
2020,06,18.61,202.0,10857.0
2020,07,14.79,177.0,11965.0
2020,08,7.51,73.0,9718.0
2020,09,6.59,92.0,13957.0
