anno,settimana,incidenza,numero_casi,numero_assistiti
2019,44,1.07,133.0,124613.0
2019,45,1.42,181.0,127666.0
2019,46,1.35,163.0,120356.0
2019,47,1.84,233.0,126697.0
2019,48,2.24,279.0,124722.0
2019,49,2.65,332.0,125511.0
2019,50,3.72,461.0,124019.0
2019,51,4.5,585.0,130020.0
2019,52,4.8,593.0,123522.0
2020,01,5.91,774.0,131067.0
2020,02,7.22,940.0,130260.0
2020,03,10.48,1353.0,129112.0
2020,04,14.72,1945.0,132091.0
2020,05,17.16,2317.0,135027.0
2020,06,15.64,2094.0,133869.0
2020,07,11.97,1551.0,129552.0
2020,08,9.89,1324.0,133824.0
2020,09,7.4,990.0,133824.0
2020,10,6.43,868.0,135027.0
2020,14,0.56,75.0,135027.0
2020,17,0.12,16.0,135027.0
