anno,settimana,incidenza,numero_casi,numero_assistiti
2019,42,1.07,1582,1479582
2019,43,1.16,1722,1478502
2019,44,1.15,1721,1496093
2019,45,1.75,2613,1495138
2019,46,2.15,3227,1499752
2019,47,2.38,3572,1502521
2019,48,2.39,3596,1503993
2019,49,3.01,4509,1498767
2019,50,3.49,5225,1496650
2019,51,4.2,6249,1486710
2019,52,3.92,5760,1469174
2020,01,4.93,7273,1474136
2020,02,6.59,9723,1475168
2020,03,8.46,12480,1474410
2020,04,10.66,15626,1465621
2020,05,12.62,18320,1452048
2020,06,12.11,17374,1435252
2020,07,10.72,15241,1421338
2020,08,9.15,12365,1351753
