anno,settimana,incidenza,numero_casi,numero_assistiti,target
2019,44,1.4,30.0,21438.0,ILI
2019,45,1.14,60.0,52635.0,ILI
2019,46,2.82,153.0,54189.0,ILI
2019,47,1.01,43.0,42443.0,ILI
2019,48,1.77,128.0,72406.0,ILI
2019,49,1.95,135.0,69293.0,ILI
2019,50,2.34,101.0,43141.0,ILI
2019,51,4.39,117.0,26639.0,ILI
2019,52,6.06,324.0,53505.0,ILI
2020,1,6.99,276.0,39487.0,ILI
2020,2,7.49,475.0,63417.0,ILI
2020,3,10.79,679.0,62906.0,ILI
2020,4,11.92,711.0,59628.0,ILI
2020,5,12.44,789.0,63410.0,ILI
2020,6,9.77,320.0,32761.0,ILI
2020,7,8.26,456.0,55183.0,ILI
2020,8,6.17,416.0,67430.0,ILI
2020,9,4.49,265.0,59019.0,ILI
2020,10,4.07,117.0,28716.0,ILI
