anno,settimana,incidenza,numero_casi,numero_assistiti,target
2022,43,0.0,0.0,0.0,ILI
2022,44,0.0,0.0,0.0,ILI
2022,45,0.0,0.0,0.0,ILI
2022,46,0.0,0.0,0.0,ILI
2022,47,0.0,0.0,0.0,ILI
2022,48,0.0,0.0,0.0,ILI
2022,49,17.33,590.0,34051.0,ILI
2022,50,15.48,616.0,39792.0,ILI
2022,51,15.85,447.0,28200.0,ILI
2022,52,15.44,938.0,60736.0,ILI
2023,1,13.09,633.0,48355.0,ILI
2023,2,12.93,745.0,57637.0,ILI
2023,3,11.29,667.0,59063.0,ILI
2023,4,11.1,709.0,63857.0,ILI
2023,5,9.0,520.0,57766.0,ILI
2023,6,8.98,505.0,56218.0,ILI
2023,7,7.36,411.0,55868.0,ILI
2023,8,5.66,328.0,57905.0,ILI
2023,9,7.15,446.0,62363.0,ILI
2023,10,6.55,322.0,49179.0,ILI
2023,11,5.55,330.0,59492.0,ILI
2023,12,5.88,291.0,49519.0,ILI
2023,13,4.23,211.0,49832.0,ILI
