anno,settimana,incidenza,numero_casi,numero_assistiti,target
2022,43,4.18,33.0,7886.0,ILI
2022,44,4.93,71.0,14409.0,ILI
2022,45,10.38,134.0,12911.0,ILI
2022,46,11.66,168.0,14408.0,ILI
2022,47,19.61,308.0,15705.0,ILI
2022,48,19.1,249.0,13034.0,ILI
2022,49,15.59,300.0,19241.0,ILI
2022,50,18.99,325.0,17115.0,ILI
2022,51,14.11,252.0,17855.0,ILI
2022,52,10.16,137.0,13478.0,ILI
2023,1,6.83,114.0,16689.0,ILI
2023,2,8.79,149.0,16956.0,ILI
2023,3,7.56,137.0,18122.0,ILI
2023,4,8.02,103.0,12849.0,ILI
2023,5,9.02,129.0,14308.0,ILI
