anno,settimana,incidenza,numero_casi,numero_assistiti
2022,43,0.0,0.0,0.0
2022,44,0.0,0.0,0.0
2022,45,0.0,0.0,0.0
2022,46,0.0,0.0,0.0
2022,47,0.0,0.0,0.0
2022,48,0.0,0.0,0.0
2022,49,0.0,0.0,0.0
2022,50,0.0,0.0,0.0
2022,51,0.0,0.0,0.0
2022,52,11.28,180.0,15963.0
2023,01,7.53,143.0,18996.0
2023,02,7.11,135.0,18996.0
2023,03,7.26,138.0,18996.0
2023,04,8.35,146.0,17488.0
2023,05,7.44,121.0,16259.0
2023,06,6.05,115.0,18996.0
2023,07,7.3,130.0,17798.0
2023,08,7.0,133.0,18996.0
2023,09,6.74,128.0,18996.0
2023,10,6.6,114.0,17260.0
2023,11,5.42,103.0,18996.0
