anno,settimana,incidenza,numero_casi,numero_assistiti,target
2022,43,1.74,30.0,17249.0,ILI
2022,44,1.68,29.0,17249.0,ILI
2022,45,2.26,39.0,17249.0,ILI
2022,46,1.86,32.0,17249.0,ILI
2022,47,2.55,44.0,17249.0,ILI
2022,48,2.61,45.0,17249.0,ILI
2022,49,4.06,70.0,17249.0,ILI
2022,50,5.8,100.0,17249.0,ILI
2022,51,6.15,28.0,4556.0,ILI
2022,52,4.93,85.0,17249.0,ILI
2023,1,4.75,82.0,17249.0,ILI
2023,2,4.91,79.0,16080.0,ILI
2023,3,4.6,74.0,16080.0,ILI
2023,4,5.72,92.0,16080.0,ILI
2023,5,5.35,86.0,16080.0,ILI
2023,6,4.54,73.0,16080.0,ILI
2023,7,3.48,56.0,16080.0,ILI
2023,8,3.11,50.0,16080.0,ILI
2023,9,3.61,58.0,16080.0,ILI
2023,10,3.54,57.0,16080.0,ILI
2023,11,3.61,58.0,16080.0,ILI
2023,12,4.23,68.0,16080.0,ILI
2023,13,3.48,56.0,16080.0,ILI
2023,14,2.67,43.0,16080.0,ILI
2023,15,2.23,34.0,15227.0,ILI
2023,16,3.17,51.0,16080.0,ILI
2023,17,2.29,34.0,14841.0,ILI
