anno,settimana,incidenza,numero_casi,numero_assistiti,target
2022,43,5.07,243.0,47908.0,ILI
2022,44,4.02,211.0,52514.0,ILI
2022,45,4.75,275.0,57907.0,ILI
2022,46,9.66,563.0,58307.0,ILI
2022,47,13.2,778.0,58959.0,ILI
2022,48,17.33,988.0,57000.0,ILI
2022,49,19.51,996.0,51060.0,ILI
2022,50,20.95,1123.0,53606.0,ILI
2022,51,14.68,742.0,50533.0,ILI
2022,52,13.23,657.0,49653.0,ILI
2023,1,9.7,473.0,48767.0,ILI
2023,2,10.22,494.0,48347.0,ILI
2023,3,11.65,541.0,46422.0,ILI
2023,4,10.3,559.0,54258.0,ILI
2023,5,10.81,528.0,48866.0,ILI
2023,6,10.3,548.0,53223.0,ILI
