anno,settimana,incidenza,numero_casi,numero_assistiti
2022,43,4.08,110.0,26989.0
2022,44,4.93,204.0,41338.0
2022,45,6.82,301.0,44133.0
2022,46,10.82,540.0,49885.0
2022,47,15.58,788.0,50585.0
2022,48,19.72,1001.0,50768.0
2022,49,21.22,1126.0,53051.0
2022,50,21.87,961.0,43935.0
2022,51,19.81,721.0,36393.0
2022,52,16.59,764.0,46064.0
2023,01,11.84,521.0,43991.0
2023,02,9.92,354.0,35682.0
2023,03,9.59,450.0,46905.0
2023,04,8.14,345.0,42400.0
2023,05,8.45,329.0,38925.0
2023,06,11.2,445.0,39738.0
2023,07,9.58,437.0,45626.0
2023,08,13.91,564.0,40532.0
2023,09,11.81,411.0,34791.0
2023,10,8.03,412.0,51278.0
2023,11,7.72,330.0,42764.0
2023,12,6.73,240.0,35677.0
2023,13,6.53,210.0,32164.0
2023,14,4.36,173.0,39710.0
2023,15,5.75,223.0,38757.0
