anno,settimana,incidenza,numero_casi,numero_assistiti,target
2022,43,2.78,642.0,230590.0,ILI
2022,44,3.79,929.0,245400.0,ILI
2022,45,4.86,1273.0,261721.0,ILI
2022,46,6.13,1529.0,249340.0,ILI
2022,47,7.98,2028.0,254043.0,ILI
2022,48,11.09,2704.0,243821.0,ILI
2022,49,12.0,3063.0,255326.0,ILI
2022,50,12.34,2858.0,231548.0,ILI
2022,51,11.28,2708.0,240158.0,ILI
2022,52,10.61,2551.0,240539.0,ILI
2023,1,10.12,2425.0,239516.0,ILI
2023,2,9.27,1909.0,205933.0,ILI
2023,3,8.07,1929.0,239036.0,ILI
2023,4,7.59,1913.0,252088.0,ILI
