anno,settimana,incidenza,numero_casi,numero_assistiti,target
2022,43,8.75,2085.0,238298.0,ILI
2022,44,8.02,1971.0,245853.0,ILI
2022,45,10.76,3042.0,282675.0,ILI
2022,46,14.36,4212.0,293294.0,ILI
2022,47,17.8,5427.0,304.85,ILI
2022,48,20.68,6123.0,296084.0,ILI
2022,49,17.33,5280.0,304706.0,ILI
2022,50,16.2,4626.0,285630.0,ILI
2022,51,13.94,3578.0,256627.0,ILI
2022,52,11.45,3015.0,263222.0,ILI
2023,1,9.64,2781.0,288341.0,ILI
2023,2,9.4,2583.0,274663.0,ILI
2023,3,8.92,2636.0,295414.0,ILI
2023,4,8.92,2585.0,289718.0,ILI
