anno,settimana,incidenza,numero_casi,numero_assistiti
2022,43,1.55,22.0,14151.0
2022,44,3.26,84.0,25797.0
2022,45,3.96,109.0,27519.0
2022,46,6.36,204.0,32069.0
2022,47,8.03,232.0,28909.0
2022,48,16.04,513.0,31978.0
2022,49,11.78,375.0,31839.0
2022,50,9.02,215.0,23830.0
2022,51,10.31,233.0,22608.0
2022,52,8.44,179.0,21209.0
2023,01,3.89,80.0,20585.0
2023,02,4.7,99.0,21052.0
2023,03,4.79,116.0,24234.0
2023,04,6.29,154.0,24486.0
2023,05,6.47,133.0,20544.0
2023,06,5.35,121.0,22600.0
2023,07,5.83,101.0,17311.0
