anno,settimana,incidenza,numero_casi,numero_assistiti,target
2022,43,1.28,21.0,16452.0,ILI
2022,44,2.92,64.0,21935.0,ILI
2022,45,4.76,92.0,19345.0,ILI
2022,46,5.98,115.0,19232.0,ILI
2022,47,9.81,202.0,20.59,ILI
2022,48,13.15,234.0,17798.0,ILI
2022,49,13.42,236.0,17582.0,ILI
2022,50,13.41,215.0,16035.0,ILI
2022,51,8.91,115.0,12903.0,ILI
2022,52,11.22,147.0,13105.0,ILI
2023,1,6.92,111.0,16035.0,ILI
2023,2,5.47,79.0,14430.0,ILI
2023,3,5.11,74.0,14481.0,ILI
2023,4,4.44,58.0,13062.0,ILI
2023,5,5.24,70.0,13368.0,ILI
2023,6,4.57,54.0,11824.0,ILI
2023,7,7.92,127.0,16035.0,ILI
2023,8,7.54,88.0,11676.0,ILI
2023,9,4.89,77.0,15739.0,ILI
2023,10,5.66,85.0,15005.0,ILI
2023,11,2.8,34.0,12160.0,ILI
2023,12,2.37,28.0,11817.0,ILI
