anno,settimana,incidenza,numero_casi,numero_assistiti
2012,01,4.97,380.0,76497.0
2012,02,7.08,392.0,55356.0
2012,03,9.57,660.0,68954.0
2012,04,12.24,1059.0,86487.0
2012,05,17.29,601.0,34760.0
2012,06,12.12,983.0,81096.0
2012,07,8.82,443.0,50214.0
2012,08,5.35,377.0,70522.0
2012,09,4.18,181.0,43281.0
2012,10,3.29,127.0,38613.0
2012,11,2.14,79.0,36951.0
2012,12,5.58,68.0,12191.0
2012,13,1.95,77.0,39496.0
2012,14,3.36,26.0,7742.0
2012,15,2.89,47.0,16281.0
2012,16,1.55,106.0,68371.0
2012,17,1.25,56.0,44876.0
