anno,settimana,incidenza,numero_casi,numero_assistiti
2019,44,2.0,261.0,130485.0
2019,45,2.04,299.0,146862.0
2019,46,2.99,389.0,130307.0
2019,47,4.39,556.0,126630.0
2019,48,3.12,408.0,130585.0
2019,49,4.85,606.0,124925.0
2019,50,4.09,506.0,123796.0
2019,51,5.3,762.0,143716.0
2019,52,3.73,373.0,99874.0
2020,01,4.01,529.0,131804.0
2020,02,6.76,989.0,146341.0
2020,03,6.96,977.0,140278.0
2020,04,9.57,1359.0,142058.0
2020,05,15.37,2123.0,138154.0
2020,06,14.4,2365.0,164243.0
2020,07,13.61,2115.0,155366.0
2020,08,11.81,1669.0,141313.0
2020,09,7.72,1051.0,136060.0
