anno,settimana,incidenza,numero_casi,numero_assistiti
2018,43,1.93,18.0,9336.0
2018,44,1.09,12.0,10964.0
2018,45,1.76,22.0,12492.0
2018,46,2.37,35.0,14755.0
2018,47,4.97,50.0,10056.0
2018,48,5.08,67.0,13201.0
2018,49,5.18,73.0,14104.0
2018,50,5.8,69.0,11890.0
2018,51,7.42,63.0,8495.0
2018,52,5.23,65.0,12419.0
2019,01,5.06,44.0,8704.0
2019,02,8.18,120.0,14676.0
2019,03,13.82,216.0,15632.0
2019,04,16.59,220.0,13260.0
2019,05,17.85,279.0,15632.0
2019,06,13.26,151.0,11384.0
2019,07,15.23,202.0,13260.0
2019,08,10.95,128.0,11691.0
2019,09,9.48,101.0,10649.0
2019,10,6.25,66.0,10560.0
2019,11,4.25,32.0,7533.0
2019,12,2.9,31.0,10674.0
2019,13,6.09,36.0,5916.0
