anno,settimana,incidenza,numero_casi,numero_assistiti
2018,43,1.46,30.0,20501.0
2018,44,1.49,39.0,26206.0
2018,45,1.56,35.0,22403.0
2018,46,1.94,47.0,24194.0
2018,47,3.12,86.0,27560.0
2018,48,2.71,67.0,24718.0
2018,49,3.06,77.0,25187.0
2018,50,4.86,110.0,22619.0
2018,51,3.58,98.0,27367.0
2018,52,3.13,77.0,24629.0
2019,01,3.95,95.0,24041.0
2019,02,6.06,137.0,22599.0
2019,03,8.06,183.0,22694.0
2019,04,9.89,262.0,26494.0
2019,05,9.6,241.0,25113.0
2019,06,9.88,309.0,31275.0
2019,07,8.25,221.0,26786.0
2019,08,9.13,212.0,23220.0
2019,09,5.56,107.0,19237.0
