anno,settimana,incidenza,numero_casi,numero_assistiti
2018,43,0.0,0.0,1584.0
2018,44,0.0,0.0,0.0
2018,45,0.0,0.0,0.0
2018,46,0.09,1.0,11061.0
2018,47,0.0,0.0,6233.0
2018,48,0.0,0.0,4696.0
2018,49,0.16,1.0,6208.0
2018,50,3.32,15.0,4523.0
2018,51,2.76,20.0,7247.0
2018,52,4.98,77.0,15469.0
2019,01,3.27,53.0,16209.0
2019,02,4.93,49.0,9930.0
2019,03,6.69,70.0,10460.0
2019,04,9.5,86.0,9052.0
2019,05,11.56,105.0,9084.0
2019,06,10.87,107.0,9843.0
2019,07,11.58,144.0,12431.0
2019,08,12.81,93.0,7260.0
2019,09,6.1,54.0,8851.0
2019,10,5.44,45.0,8276.0
2019,11,3.57,17.0,4766.0
2019,12,0.75,3.0,3980.0
2019,13,0.0,0.0,1937.0
2019,14,0.0,0.0,1098.0
2019,15,0.0,0.0,1098.0
2019,16,0.0,0.0,839.0
2019,17,0.0,0.0,1866.0
