anno,settimana,incidenza,numero_casi,numero_assistiti,target
2021,44,0.0,0.0,0.0,ILI
2021,45,0.0,0.0,0.0,ILI
2021,46,2.3,20.0,8684.0,ILI
2021,47,5.36,65.0,12132.0,ILI
2021,48,3.24,37.0,11428.0,ILI
2021,49,4.44,50.0,11258.0,ILI
2021,50,4.7,46.0,9784.0,ILI
2021,51,7.12,43.0,6042.0,ILI
2021,52,10.23,59.0,5765.0,ILI
2022,1,4.96,36.0,7263.0,ILI
2022,2,7.76,46.0,5930.0,ILI
2022,3,6.04,49.0,8113.0,ILI
2022,4,9.08,85.0,9362.0,ILI
2022,5,10.41,73.0,7014.0,ILI
2022,6,6.93,63.0,9089.0,ILI
2022,7,6.73,44.0,6538.0,ILI
2022,8,5.78,37.0,6397.0,ILI
