anno,settimana,incidenza,numero_casi,numero_assistiti,target
2021,44,0.0,0.0,0.0,ILI
2021,45,0.0,0.0,0.0,ILI
2021,46,0.0,0.0,0.0,ILI
2021,47,2.85,30.0,10524.0,ILI
2021,48,10.11,78.0,7715.0,ILI
2021,49,8.79,81.0,9215.0,ILI
2021,50,1.89,17.0,8982.0,ILI
2021,51,3.01,19.0,6303.0,ILI
2021,52,3.89,31.0,7964.0,ILI
2022,1,2.7,16.0,5921.0,ILI
2022,2,0.58,3.0,5167.0,ILI
2022,3,2.84,24.0,8441.0,ILI
2022,4,5.2,37.0,7113.0,ILI
2022,5,4.25,26.0,6114.0,ILI
2022,6,1.62,10.0,6166.0,ILI
2022,7,1.28,7.0,5467.0,ILI
2022,8,3.79,30.0,7908.0,ILI
2022,9,1.53,8.0,5242.0,ILI
2022,10,1.41,7.0,4966.0,ILI
