anno,settimana,incidenza,numero_casi,numero_assistiti,target
2021,44,0.89,22.0,24813.0,ILI
2021,45,0.98,40.0,40753.0,ILI
2021,46,3.06,162.0,52938.0,ILI
2021,47,2.38,162.0,67957.0,ILI
2021,48,2.21,102.0,46131.0,ILI
2021,49,1.93,93.0,48068.0,ILI
2021,50,1.54,93.0,60560.0,ILI
2021,51,1.7,106.0,62196.0,ILI
2021,52,2.19,111.0,50772.0,ILI
2022,1,1.28,74.0,57934.0,ILI
2022,2,1.72,102.0,59397.0,ILI
2022,3,1.47,91.0,62112.0,ILI
2022,4,1.16,60.0,51703.0,ILI
2022,5,1.34,55.0,41181.0,ILI
2022,6,1.19,52.0,43700.0,ILI
2022,7,1.1,43.0,39161.0,ILI
2022,8,0.53,18.0,33824.0,ILI
2022,9,1.08,49.0,45184.0,ILI
